order_item_id,created_at,order_id,price_usd,cogs_usd,website_session_id
696,2012/8/16 22:09,696,49.99,19.49,20362
697,2012/8/16 22:21,697,49.99,19.49,20363
698,2012/8/16 22:39,698,49.99,19.49,20364
699,2012/8/17 15:27,699,49.99,19.49,20492
700,2012/8/17 21:37,700,49.99,19.49,20551
701,2012/8/18 09:17,701,49.99,19.49,20583
702,2012/8/18 11:06,702,49.99,19.49,20595
703,2012/8/18 22:53,703,49.99,19.49,20652
704,2012/8/19 15:28,704,49.99,19.49,20708
705,2012/8/19 17:47,705,49.99,19.49,20729
706,2012/8/19 19:50,706,49.99,19.49,20740
707,2012/8/20 00:04,707,49.99,19.49,20773
708,2012/8/20 08:01,708,49.99,19.49,20809
709,2012/8/20 10:06,709,49.99,19.49,20830
710,2012/8/20 10:50,710,49.99,19.49,20840
711,2012/8/20 11:00,711,49.99,19.49,20845
712,2012/8/20 11:34,712,49.99,19.49,20857
713,2012/8/20 11:57,713,49.99,19.49,20867
714,2012/8/20 12:45,714,49.99,19.49,20882
715,2012/8/20 14:50,715,49.99,19.49,20926
716,2012/8/20 15:01,716,49.99,19.49,20932
717,2012/8/20 15:16,717,49.99,19.49,20936
718,2012/8/20 18:11,718,49.99,19.49,20982
719,2012/8/20 18:50,719,49.99,19.49,20991
720,2012/8/21 08:31,720,49.99,19.49,21087
721,2012/8/21 12:52,721,49.99,19.49,21146
722,2012/8/21 12:56,722,49.99,19.49,21151
723,2012/8/21 13:12,723,49.99,19.49,21159
724,2012/8/21 13:13,724,49.99,19.49,21152
725,2012/8/21 14:35,725,49.99,19.49,21181
726,2012/8/21 18:48,726,49.99,19.49,21248
727,2012/8/21 19:46,727,49.99,19.49,21259
728,2012/8/21 21:16,728,49.99,19.49,21279
729,2012/8/22 05:43,729,49.99,19.49,21331
730,2012/8/22 10:54,730,49.99,19.49,21377
731,2012/8/22 12:39,731,49.99,19.49,21414
732,2012/8/22 13:43,732,49.99,19.49,21434
733,2012/8/22 16:29,733,49.99,19.49,21475
734,2012/8/22 17:53,734,49.99,19.49,21506
735,2012/8/22 18:21,735,49.99,19.49,21514
736,2012/8/22 23:35,736,49.99,19.49,21569
737,2012/8/23 04:43,737,49.99,19.49,21597
738,2012/8/23 12:19,738,49.99,19.49,21685
739,2012/8/23 13:16,739,49.99,19.49,21704
740,2012/8/23 14:11,740,49.99,19.49,21717
741,2012/8/23 16:15,741,49.99,19.49,21756
742,2012/8/23 16:16,742,49.99,19.49,21757
743,2012/8/23 16:35,743,49.99,19.49,21767
744,2012/8/23 18:03,744,49.99,19.49,21791
745,2012/8/23 19:24,745,49.99,19.49,21807
746,2012/8/23 19:47,746,49.99,19.49,21812
747,2012/8/24 10:59,747,49.99,19.49,21908
748,2012/8/24 11:11,748,49.99,19.49,21910
749,2012/8/24 11:49,749,49.99,19.49,21922
750,2012/8/24 12:27,750,49.99,19.49,21930
751,2012/8/24 13:08,751,49.99,19.49,21948
752,2012/8/24 13:12,752,49.99,19.49,21954
753,2012/8/24 16:54,753,49.99,19.49,22003
754,2012/8/24 16:57,754,49.99,19.49,22000
755,2012/8/24 18:36,755,49.99,19.49,22025
756,2012/8/24 19:02,756,49.99,19.49,22028
757,2012/8/25 13:17,757,49.99,19.49,22127
758,2012/8/25 21:58,758,49.99,19.49,22172
759,2012/8/26 13:45,759,49.99,19.49,22242
760,2012/8/26 14:52,760,49.99,19.49,22249
761,2012/8/26 14:59,761,49.99,19.49,22247
762,2012/8/26 19:09,762,49.99,19.49,22272
763,2012/8/26 19:14,763,49.99,19.49,22274
764,2012/8/27 00:57,764,49.99,19.49,22318
765,2012/8/27 01:04,765,49.99,19.49,22319
766,2012/8/27 10:41,766,49.99,19.49,22397
767,2012/8/27 11:40,767,49.99,19.49,22416
768,2012/8/27 12:05,768,49.99,19.49,22423
769,2012/8/27 15:03,769,49.99,19.49,22475
770,2012/8/27 17:33,770,49.99,19.49,22514
771,2012/8/28 00:12,771,49.99,19.49,22589
772,2012/8/28 06:19,772,49.99,19.49,22614
773,2012/8/28 09:32,773,49.99,19.49,22638
774,2012/8/28 13:27,774,49.99,19.49,22703
775,2012/8/28 14:49,775,49.99,19.49,22727
776,2012/8/28 16:12,776,49.99,19.49,22760
777,2012/8/28 18:01,777,49.99,19.49,22791
778,2012/8/28 18:42,778,49.99,19.49,22798
779,2012/8/28 18:45,779,49.99,19.49,22801
780,2012/8/28 21:36,780,49.99,19.49,22834
781,2012/8/28 21:52,781,49.99,19.49,22839
782,2012/8/29 02:38,782,49.99,19.49,22875
783,2012/8/29 07:49,783,49.99,19.49,22907
784,2012/8/29 09:30,784,49.99,19.49,22926
785,2012/8/29 10:08,785,49.99,19.49,22942
786,2012/8/29 13:08,786,49.99,19.49,23003
787,2012/8/29 15:13,787,49.99,19.49,23043
788,2012/8/29 16:37,788,49.99,19.49,23066
789,2012/8/29 17:21,789,49.99,19.49,23077
790,2012/8/29 18:57,790,49.99,19.49,23100
791,2012/8/29 21:26,791,49.99,19.49,23135
792,2012/8/30 03:56,792,49.99,19.49,23186
793,2012/8/30 10:36,793,49.99,19.49,23239
794,2012/8/30 11:12,794,49.99,19.49,23256
795,2012/8/30 14:26,795,49.99,19.49,23309
796,2012/8/30 14:56,796,49.99,19.49,23323
797,2012/8/30 16:44,797,49.99,19.49,23353
798,2012/8/30 16:55,798,49.99,19.49,23357
799,2012/8/30 16:59,799,49.99,19.49,23358
800,2012/8/30 17:48,800,49.99,19.49,23368
801,2012/8/30 21:00,801,49.99,19.49,23399
802,2012/8/31 06:26,802,49.99,19.49,23460
803,2012/8/31 11:57,803,49.99,19.49,23526
804,2012/8/31 21:14,804,49.99,19.49,23648
805,2012/9/1 13:07,805,49.99,19.49,23710
806,2012/9/1 13:15,806,49.99,19.49,23712
807,2012/9/1 16:18,807,49.99,19.49,23733
808,2012/9/1 16:59,808,49.99,19.49,23739
809,2012/9/1 20:13,809,49.99,19.49,23754
810,2012/9/1 21:59,810,49.99,19.49,23763
811,2012/9/2 23:36,811,49.99,19.49,23876
812,2012/9/3 14:05,812,49.99,19.49,23972
813,2012/9/3 14:10,813,49.99,19.49,23971
814,2012/9/3 14:55,814,49.99,19.49,23981
815,2012/9/3 15:51,815,49.99,19.49,23997
816,2012/9/3 16:28,816,49.99,19.49,24004
817,2012/9/3 17:17,817,49.99,19.49,24011
818,2012/9/3 18:09,818,49.99,19.49,24019
819,2012/9/4 08:08,819,49.99,19.49,24102
820,2012/9/4 10:10,820,49.99,19.49,24120
821,2012/9/4 10:15,821,49.99,19.49,24121
822,2012/9/4 12:06,822,49.99,19.49,24151
823,2012/9/4 14:09,823,49.99,19.49,24177
824,2012/9/4 14:20,824,49.99,19.49,24180
825,2012/9/4 14:46,825,49.99,19.49,24189
826,2012/9/4 18:10,826,49.99,19.49,24237
827,2012/9/4 21:51,827,49.99,19.49,24276
828,2012/9/4 22:52,828,49.99,19.49,24284
829,2012/9/4 23:33,829,49.99,19.49,24291
830,2012/9/4 23:56,830,49.99,19.49,24294
831,2012/9/5 06:58,831,49.99,19.49,24320
832,2012/9/5 07:15,832,49.99,19.49,24323
833,2012/9/5 13:12,833,49.99,19.49,24421
834,2012/9/5 13:28,834,49.99,19.49,24430
835,2012/9/5 15:21,835,49.99,19.49,24464
836,2012/9/5 15:24,836,49.99,19.49,24465
837,2012/9/5 15:28,837,49.99,19.49,24466
838,2012/9/5 18:00,838,49.99,19.49,24516
839,2012/9/5 19:05,839,49.99,19.49,24532
840,2012/9/5 19:23,840,49.99,19.49,24535
841,2012/9/6 02:19,841,49.99,19.49,24593
842,2012/9/6 03:22,842,49.99,19.49,24603
843,2012/9/6 03:55,843,49.99,19.49,24605
844,2012/9/6 13:31,844,49.99,19.49,24690
845,2012/9/6 14:35,845,49.99,19.49,24711
846,2012/9/6 15:26,846,49.99,19.49,24730
847,2012/9/6 17:21,847,49.99,19.49,24760
848,2012/9/6 17:48,848,49.99,19.49,24766
849,2012/9/6 19:57,849,49.99,19.49,24794
850,2012/9/6 21:11,850,49.99,19.49,24809
851,2012/9/6 21:14,851,49.99,19.49,24810
852,2012/9/6 21:24,852,49.99,19.49,24814
853,2012/9/7 05:03,853,49.99,19.49,24854
854,2012/9/7 09:31,854,49.99,19.49,24890
855,2012/9/7 12:09,855,49.99,19.49,24940
856,2012/9/7 12:12,856,49.99,19.49,24939
857,2012/9/7 14:23,857,49.99,19.49,24976
858,2012/9/7 17:48,858,49.99,19.49,25037
859,2012/9/7 21:45,859,49.99,19.49,25060
860,2012/9/7 21:51,860,49.99,19.49,25062
861,2012/9/7 22:59,861,49.99,19.49,25068
862,2012/9/8 15:49,862,49.99,19.49,25137
863,2012/9/8 17:58,863,49.99,19.49,25151
864,2012/9/8 18:19,864,49.99,19.49,25155
865,2012/9/8 19:49,865,49.99,19.49,25159
866,2012/9/8 20:43,866,49.99,19.49,25164
867,2012/9/9 10:24,867,49.99,19.49,25230
868,2012/9/9 13:03,868,49.99,19.49,25241
869,2012/9/9 18:31,869,49.99,19.49,25278
870,2012/9/9 21:53,870,49.99,19.49,25306
871,2012/9/10 00:17,871,49.99,19.49,25325
872,2012/9/10 05:44,872,49.99,19.49,25343
873,2012/9/10 08:01,873,49.99,19.49,25353
874,2012/9/10 08:41,874,49.99,19.49,25358
875,2012/9/10 09:29,875,49.99,19.49,25368
876,2012/9/10 11:24,876,49.99,19.49,25393
877,2012/9/10 12:26,877,49.99,19.49,25411
878,2012/9/10 15:10,878,49.99,19.49,25454
879,2012/9/10 18:29,879,49.99,19.49,25508
880,2012/9/10 19:16,880,49.99,19.49,25516
881,2012/9/10 22:06,881,49.99,19.49,25539
882,2012/9/11 00:35,882,49.99,19.49,25565
883,2012/9/11 06:45,883,49.99,19.49,25601
884,2012/9/11 10:17,884,49.99,19.49,25639
885,2012/9/11 10:56,885,49.99,19.49,25646
886,2012/9/11 12:17,886,49.99,19.49,25664
887,2012/9/11 13:45,887,49.99,19.49,25691
888,2012/9/11 15:35,888,49.99,19.49,25719
889,2012/9/11 19:18,889,49.99,19.49,25773
890,2012/9/11 22:42,890,49.99,19.49,25802
891,2012/9/12 00:52,891,49.99,19.49,25814
892,2012/9/12 01:35,892,49.99,19.49,25816
893,2012/9/12 03:07,893,49.99,19.49,25826
894,2012/9/12 07:49,894,49.99,19.49,25848
895,2012/9/12 09:03,895,49.99,19.49,25860
896,2012/9/12 10:07,896,49.99,19.49,25874
897,2012/9/12 10:47,897,49.99,19.49,25880
898,2012/9/12 12:25,898,49.99,19.49,25907
899,2012/9/12 13:06,899,49.99,19.49,25918
900,2012/9/12 16:56,900,49.99,19.49,25979
901,2012/9/12 19:38,901,49.99,19.49,26021
902,2012/9/12 20:07,902,49.99,19.49,26024
903,2012/9/12 22:59,903,49.99,19.49,26048
904,2012/9/13 05:47,904,49.99,19.49,26092
905,2012/9/13 06:26,905,49.99,19.49,26093
906,2012/9/13 07:35,906,49.99,19.49,26105
907,2012/9/13 08:43,907,49.99,19.49,26114
908,2012/9/13 08:54,908,49.99,19.49,26120
909,2012/9/13 09:20,909,49.99,19.49,26127
910,2012/9/13 10:07,910,49.99,19.49,26136
911,2012/9/13 12:05,911,49.99,19.49,26175
912,2012/9/13 13:03,912,49.99,19.49,26196
913,2012/9/13 14:43,913,49.99,19.49,26222
914,2012/9/13 15:20,914,49.99,19.49,26230
915,2012/9/13 15:36,915,49.99,19.49,26234
916,2012/9/13 15:56,916,49.99,19.49,26242
917,2012/9/13 15:59,917,49.99,19.49,26243
918,2012/9/13 17:43,918,49.99,19.49,26272
919,2012/9/13 18:13,919,49.99,19.49,26277
920,2012/9/13 18:50,920,49.99,19.49,26285
921,2012/9/13 18:56,921,49.99,19.49,26289
922,2012/9/13 21:59,922,49.99,19.49,26318
923,2012/9/14 10:27,923,49.99,19.49,26400
924,2012/9/14 11:58,924,49.99,19.49,26423
925,2012/9/14 13:25,925,49.99,19.49,26442
926,2012/9/14 13:55,926,49.99,19.49,26448
927,2012/9/14 15:20,927,49.99,19.49,26470
928,2012/9/14 16:03,928,49.99,19.49,26482
929,2012/9/14 19:21,929,49.99,19.49,26529
930,2012/9/14 20:43,930,49.99,19.49,26540
931,2012/9/14 22:11,931,49.99,19.49,26550
932,2012/9/15 03:58,932,49.99,19.49,26575
933,2012/9/15 08:14,933,49.99,19.49,26588
934,2012/9/15 13:27,934,49.99,19.49,26618
935,2012/9/15 20:21,935,49.99,19.49,26666
936,2012/9/15 20:58,936,49.99,19.49,26669
937,2012/9/15 21:43,937,49.99,19.49,26671
938,2012/9/15 23:48,938,49.99,19.49,26676
939,2012/9/16 11:29,939,49.99,19.49,26714
940,2012/9/16 12:57,940,49.99,19.49,26722
941,2012/9/16 19:44,941,49.99,19.49,26764
942,2012/9/16 20:50,942,49.99,19.49,26777
943,2012/9/17 02:04,943,49.99,19.49,26821
944,2012/9/17 10:05,944,49.99,19.49,26886
945,2012/9/17 10:20,945,49.99,19.49,26891
946,2012/9/17 12:51,946,49.99,19.49,26931
947,2012/9/17 13:13,947,49.99,19.49,26941
948,2012/9/17 15:07,948,49.99,19.49,26984
949,2012/9/17 15:26,949,49.99,19.49,26989
950,2012/9/17 17:49,950,49.99,19.49,27040
951,2012/9/18 00:07,951,49.99,19.49,27117
952,2012/9/18 06:14,952,49.99,19.49,27155
953,2012/9/18 09:07,953,49.99,19.49,27166
954,2012/9/18 11:02,954,49.99,19.49,27189
955,2012/9/18 12:48,955,49.99,19.49,27226
956,2012/9/18 14:13,956,49.99,19.49,27253
957,2012/9/18 15:20,957,49.99,19.49,27286
958,2012/9/18 19:24,958,49.99,19.49,27361
959,2012/9/18 20:21,959,49.99,19.49,27374
960,2012/9/18 21:17,960,49.99,19.49,27384
961,2012/9/18 21:32,961,49.99,19.49,27391
962,2012/9/19 00:13,962,49.99,19.49,27420
963,2012/9/19 00:20,963,49.99,19.49,27421
964,2012/9/19 00:44,964,49.99,19.49,27423
965,2012/9/19 08:37,965,49.99,19.49,27472
966,2012/9/19 08:58,966,49.99,19.49,27477
967,2012/9/19 09:23,967,49.99,19.49,27485
968,2012/9/19 10:09,968,49.99,19.49,27493
969,2012/9/19 10:14,969,49.99,19.49,27496
970,2012/9/19 10:24,970,49.99,19.49,27503
971,2012/9/19 11:08,971,49.99,19.49,27516
972,2012/9/19 11:18,972,49.99,19.49,27521
973,2012/9/19 11:28,973,49.99,19.49,27527
974,2012/9/19 12:13,974,49.99,19.49,27546
975,2012/9/19 13:40,975,49.99,19.49,27575
976,2012/9/19 15:09,976,49.99,19.49,27604
977,2012/9/19 16:56,977,49.99,19.49,27644
978,2012/9/19 17:30,978,49.99,19.49,27654
979,2012/9/19 17:41,979,49.99,19.49,27655
980,2012/9/19 22:38,980,49.99,19.49,27717
981,2012/9/20 05:11,981,49.99,19.49,27755
982,2012/9/20 06:19,982,49.99,19.49,27763
983,2012/9/20 07:10,983,49.99,19.49,27767
984,2012/9/20 10:04,984,49.99,19.49,27807
985,2012/9/20 10:14,985,49.99,19.49,27809
986,2012/9/20 10:15,986,49.99,19.49,27810
987,2012/9/20 10:52,987,49.99,19.49,27821
988,2012/9/20 14:50,988,49.99,19.49,27906
989,2012/9/20 15:39,989,49.99,19.49,27923
990,2012/9/20 15:50,990,49.99,19.49,27930
991,2012/9/20 16:11,991,49.99,19.49,27938
992,2012/9/20 16:17,992,49.99,19.49,27940
993,2012/9/20 19:13,993,49.99,19.49,28003
994,2012/9/20 22:00,994,49.99,19.49,28024
995,2012/9/21 02:03,995,49.99,19.49,28053
996,2012/9/21 05:04,996,49.99,19.49,28063
997,2012/9/21 06:23,997,49.99,19.49,28069
998,2012/9/21 10:32,998,49.99,19.49,28121
999,2012/9/21 11:50,999,49.99,19.49,28146
1000,2012/9/21 12:21,1000,49.99,19.49,28158
1001,2012/9/21 12:22,1001,49.99,19.49,28157
1002,2012/9/21 14:16,1002,49.99,19.49,28190
1003,2012/9/21 15:33,1003,49.99,19.49,28218
1004,2012/9/21 16:10,1004,49.99,19.49,28234
1005,2012/9/21 19:20,1005,49.99,19.49,28276
1006,2012/9/22 01:14,1006,49.99,19.49,28319
1007,2012/9/22 09:14,1007,49.99,19.49,28352
1008,2012/9/22 09:29,1008,49.99,19.49,28354
1009,2012/9/22 09:51,1009,49.99,19.49,28357
1010,2012/9/22 12:58,1010,49.99,19.49,28383
1011,2012/9/22 16:16,1011,49.99,19.49,28413
1012,2012/9/22 18:17,1012,49.99,19.49,28425
1013,2012/9/22 19:48,1013,49.99,19.49,28431
1014,2012/9/22 20:38,1014,49.99,19.49,28435
1015,2012/9/23 08:04,1015,49.99,19.49,28487
1016,2012/9/23 09:37,1016,49.99,19.49,28495
1017,2012/9/23 12:51,1017,49.99,19.49,28522
1018,2012/9/23 13:23,1018,49.99,19.49,28523
1019,2012/9/23 17:58,1019,49.99,19.49,28558
1020,2012/9/23 19:51,1020,49.99,19.49,28572
1021,2012/9/23 23:54,1021,49.99,19.49,28605
1022,2012/9/24 03:16,1022,49.99,19.49,28634
1023,2012/9/24 07:55,1023,49.99,19.49,28659
1024,2012/9/24 08:22,1024,49.99,19.49,28663
1025,2012/9/24 08:50,1025,49.99,19.49,28672
1026,2012/9/24 09:44,1026,49.99,19.49,28680
1027,2012/9/24 12:44,1027,49.99,19.49,28733
1028,2012/9/24 12:52,1028,49.99,19.49,28740
1029,2012/9/24 14:20,1029,49.99,19.49,28758
1030,2012/9/24 15:32,1030,49.99,19.49,28770
1031,2012/9/24 18:19,1031,49.99,19.49,28812
1032,2012/9/24 19:50,1032,49.99,19.49,28827
1033,2012/9/24 21:09,1033,49.99,19.49,28838
1034,2012/9/24 21:46,1034,49.99,19.49,28843
1035,2012/9/24 23:42,1035,49.99,19.49,28865
1036,2012/9/25 06:43,1036,49.99,19.49,28898
1037,2012/9/25 08:29,1037,49.99,19.49,28908
1038,2012/9/25 12:35,1038,49.99,19.49,28976
1039,2012/9/25 14:15,1039,49.99,19.49,29019
1040,2012/9/25 14:48,1040,49.99,19.49,29026
1041,2012/9/25 15:49,1041,49.99,19.49,29038
1042,2012/9/25 16:02,1042,49.99,19.49,29044
1043,2012/9/25 16:18,1043,49.99,19.49,29051
1044,2012/9/25 16:20,1044,49.99,19.49,29052
1045,2012/9/25 19:06,1045,49.99,19.49,29093
1046,2012/9/25 20:07,1046,49.99,19.49,29105
1047,2012/9/25 21:16,1047,49.99,19.49,29119
1048,2012/9/26 04:05,1048,49.99,19.49,29163
1049,2012/9/26 09:08,1049,49.99,19.49,29199
1050,2012/9/26 10:57,1050,49.99,19.49,29226
1051,2012/9/26 12:51,1051,49.99,19.49,29255
1052,2012/9/26 13:08,1052,49.99,19.49,29262
1053,2012/9/26 13:16,1053,49.99,19.49,29265
1054,2012/9/26 15:55,1054,49.99,19.49,29312
1055,2012/9/26 17:43,1055,49.99,19.49,29348
1056,2012/9/26 19:18,1056,49.99,19.49,29370
1057,2012/9/26 20:33,1057,49.99,19.49,29384
1058,2012/9/26 20:46,1058,49.99,19.49,29386
1059,2012/9/27 01:13,1059,49.99,19.49,29428
1060,2012/9/27 02:48,1060,49.99,19.49,29440
1061,2012/9/27 04:19,1061,49.99,19.49,29445
1062,2012/9/27 08:31,1062,49.99,19.49,29465
1063,2012/9/27 09:23,1063,49.99,19.49,29474
1064,2012/9/27 10:28,1064,49.99,19.49,29490
1065,2012/9/27 14:04,1065,49.99,19.49,29555
1066,2012/9/27 16:06,1066,49.99,19.49,29589
1067,2012/9/27 22:03,1067,49.99,19.49,29670
1068,2012/9/27 22:30,1068,49.99,19.49,29674
1069,2012/9/28 00:22,1069,49.99,19.49,29703
1070,2012/9/28 04:55,1070,49.99,19.49,29725
1071,2012/9/28 07:43,1071,49.99,19.49,29741
1072,2012/9/28 11:34,1072,49.99,19.49,29791
1073,2012/9/28 13:20,1073,49.99,19.49,29824
1074,2012/9/28 14:08,1074,49.99,19.49,29836
1075,2012/9/28 14:10,1075,49.99,19.49,29835
1076,2012/9/28 14:29,1076,49.99,19.49,29846
1077,2012/9/28 17:53,1077,49.99,19.49,29894
1078,2012/9/28 20:15,1078,49.99,19.49,29918
1079,2012/9/29 12:45,1079,49.99,19.49,30011
1080,2012/9/29 16:46,1080,49.99,19.49,30037
1081,2012/9/29 17:15,1081,49.99,19.49,30040
1082,2012/9/29 17:31,1082,49.99,19.49,30043
1083,2012/9/29 22:50,1083,49.99,19.49,30072
1084,2012/9/29 23:57,1084,49.99,19.49,30078
1085,2012/9/30 04:04,1085,49.99,19.49,30094
1086,2012/9/30 10:03,1086,49.99,19.49,30109
1087,2012/9/30 13:35,1087,49.99,19.49,30127
1088,2012/9/30 14:30,1088,49.99,19.49,30133
1089,2012/9/30 20:21,1089,49.99,19.49,30175
1090,2012/9/30 21:17,1090,49.99,19.49,30181
1091,2012/9/30 22:22,1091,49.99,19.49,30192
1092,2012/10/1 03:12,1092,49.99,19.49,30228
1093,2012/10/1 07:46,1093,49.99,19.49,30247
1094,2012/10/1 14:02,1094,49.99,19.49,30340
1095,2012/10/1 15:21,1095,49.99,19.49,30362
1096,2012/10/1 15:32,1096,49.99,19.49,30363
1097,2012/10/1 16:01,1097,49.99,19.49,30369
1098,2012/10/1 16:26,1098,49.99,19.49,30377
1099,2012/10/1 16:58,1099,49.99,19.49,30390
1100,2012/10/1 19:01,1100,49.99,19.49,30419
1101,2012/10/1 23:58,1101,49.99,19.49,30466
1102,2012/10/2 00:23,1102,49.99,19.49,30468
1103,2012/10/2 10:51,1103,49.99,19.49,30532
1104,2012/10/2 10:54,1104,49.99,19.49,30533
1105,2012/10/2 10:56,1105,49.99,19.49,30535
1106,2012/10/2 11:15,1106,49.99,19.49,30536
1107,2012/10/2 12:06,1107,49.99,19.49,30550
1108,2012/10/2 13:06,1108,49.99,19.49,30565
1109,2012/10/2 15:03,1109,49.99,19.49,30594
1110,2012/10/2 15:14,1110,49.99,19.49,30598
1111,2012/10/2 15:28,1111,49.99,19.49,30604
1112,2012/10/2 15:33,1112,49.99,19.49,30608
1113,2012/10/2 16:47,1113,49.99,19.49,30625
1114,2012/10/2 17:09,1114,49.99,19.49,30633
1115,2012/10/2 19:28,1115,49.99,19.49,30659
1116,2012/10/2 20:38,1116,49.99,19.49,30673
1117,2012/10/2 22:41,1117,49.99,19.49,30690
1118,2012/10/3 04:21,1118,49.99,19.49,30721
1119,2012/10/3 07:33,1119,49.99,19.49,30737
1120,2012/10/3 12:19,1120,49.99,19.49,30793
1121,2012/10/3 12:38,1121,49.99,19.49,30799
1122,2012/10/3 13:32,1122,49.99,19.49,30814
1123,2012/10/3 14:15,1123,49.99,19.49,30833
1124,2012/10/3 15:26,1124,49.99,19.49,30863
1125,2012/10/3 15:28,1125,49.99,19.49,30861
1126,2012/10/3 15:53,1126,49.99,19.49,30868
1127,2012/10/3 16:37,1127,49.99,19.49,30886
1128,2012/10/3 18:04,1128,49.99,19.49,30920
1129,2012/10/3 23:25,1129,49.99,19.49,30978
1130,2012/10/4 11:34,1130,49.99,19.49,31098
1131,2012/10/4 13:30,1131,49.99,19.49,31135
1132,2012/10/4 16:28,1132,49.99,19.49,31175
1133,2012/10/4 17:20,1133,49.99,19.49,31187
1134,2012/10/4 20:06,1134,49.99,19.49,31232
1135,2012/10/5 06:17,1135,49.99,19.49,31301
1136,2012/10/5 06:41,1136,49.99,19.49,31305
1137,2012/10/5 11:59,1137,49.99,19.49,31363
1138,2012/10/5 12:17,1138,49.99,19.49,31364
1139,2012/10/5 14:23,1139,49.99,19.49,31402
1140,2012/10/5 14:59,1140,49.99,19.49,31418
1141,2012/10/5 15:36,1141,49.99,19.49,31430
1142,2012/10/5 16:14,1142,49.99,19.49,31437
1143,2012/10/5 16:57,1143,49.99,19.49,31448
1144,2012/10/5 17:32,1144,49.99,19.49,31456
1145,2012/10/6 03:35,1145,49.99,19.49,31528
1146,2012/10/6 13:28,1146,49.99,19.49,31583
1147,2012/10/6 14:57,1147,49.99,19.49,31593
1148,2012/10/6 18:22,1148,49.99,19.49,31609
1149,2012/10/6 18:40,1149,49.99,19.49,31611
1150,2012/10/6 20:39,1150,49.99,19.49,31616
1151,2012/10/6 22:37,1151,49.99,19.49,31627
1152,2012/10/7 06:03,1152,49.99,19.49,31652
1153,2012/10/7 08:37,1153,49.99,19.49,31659
1154,2012/10/7 12:32,1154,49.99,19.49,31671
1155,2012/10/8 03:39,1155,49.99,19.49,31757
1156,2012/10/8 06:01,1156,49.99,19.49,31773
1157,2012/10/8 06:34,1157,49.99,19.49,31777
1158,2012/10/8 10:03,1158,49.99,19.49,31807
1159,2012/10/8 10:15,1159,49.99,19.49,31810
1160,2012/10/8 14:23,1160,49.99,19.49,31883
1161,2012/10/8 14:42,1161,49.99,19.49,31889
1162,2012/10/8 14:45,1162,49.99,19.49,31890
1163,2012/10/8 14:55,1163,49.99,19.49,31891
1164,2012/10/8 15:34,1164,49.99,19.49,31909
1165,2012/10/8 16:04,1165,49.99,19.49,31919
1166,2012/10/8 16:11,1166,49.99,19.49,31922
1167,2012/10/8 20:33,1167,49.99,19.49,31992
1168,2012/10/9 03:06,1168,49.99,19.49,32034
1169,2012/10/9 12:53,1169,49.99,19.49,32135
1170,2012/10/9 13:33,1170,49.99,19.49,32146
1171,2012/10/9 13:51,1171,49.99,19.49,32150
1172,2012/10/9 14:06,1172,49.99,19.49,32163
1173,2012/10/9 14:52,1173,49.99,19.49,32180
1174,2012/10/9 16:17,1174,49.99,19.49,32208
1175,2012/10/9 20:30,1175,49.99,19.49,32278
1176,2012/10/10 01:31,1176,49.99,19.49,32316
1177,2012/10/10 04:17,1177,49.99,19.49,32332
1178,2012/10/10 10:01,1178,49.99,19.49,32381
1179,2012/10/10 11:02,1179,49.99,19.49,32400
1180,2012/10/10 11:10,1180,49.99,19.49,32404
1181,2012/10/10 12:00,1181,49.99,19.49,32422
1182,2012/10/10 12:29,1182,49.99,19.49,32440
1183,2012/10/10 14:47,1183,49.99,19.49,32473
1184,2012/10/10 15:53,1184,49.99,19.49,32500
1185,2012/10/10 17:47,1185,49.99,19.49,32539
1186,2012/10/10 21:53,1186,49.99,19.49,32586
1187,2012/10/11 00:15,1187,49.99,19.49,32607
1188,2012/10/11 00:49,1188,49.99,19.49,32610
1189,2012/10/11 01:08,1189,49.99,19.49,32612
1190,2012/10/11 05:33,1190,49.99,19.49,32631
1191,2012/10/11 06:45,1191,49.99,19.49,32641
1192,2012/10/11 07:51,1192,49.99,19.49,32650
1193,2012/10/11 11:57,1193,49.99,19.49,32717
1194,2012/10/11 12:38,1194,49.99,19.49,32738
1195,2012/10/11 13:05,1195,49.99,19.49,32742
1196,2012/10/11 13:33,1196,49.99,19.49,32754
1197,2012/10/11 13:59,1197,49.99,19.49,32758
1198,2012/10/11 14:25,1198,49.99,19.49,32763
1199,2012/10/11 15:14,1199,49.99,19.49,32771
1200,2012/10/11 18:57,1200,49.99,19.49,32836
1201,2012/10/11 20:22,1201,49.99,19.49,32851
1202,2012/10/11 22:03,1202,49.99,19.49,32868
1203,2012/10/11 23:50,1203,49.99,19.49,32885
1204,2012/10/12 01:18,1204,49.99,19.49,32892
1205,2012/10/12 02:31,1205,49.99,19.49,32899
1206,2012/10/12 07:22,1206,49.99,19.49,32915
1207,2012/10/12 08:15,1207,49.99,19.49,32924
1208,2012/10/12 11:12,1208,49.99,19.49,32971
1209,2012/10/12 11:22,1209,49.99,19.49,32974
1210,2012/10/12 12:29,1210,49.99,19.49,33000
1211,2012/10/12 13:32,1211,49.99,19.49,33020
1212,2012/10/12 15:55,1212,49.99,19.49,33067
1213,2012/10/12 16:32,1213,49.99,19.49,33078
1214,2012/10/12 17:40,1214,49.99,19.49,33096
1215,2012/10/12 17:56,1215,49.99,19.49,33102
